lat1,long1,lat2,long2,dis,time
30.73022,76.69758,30.78022,76.74758,9763,1188
30.73022,76.69758,30.78022,76.75758,10084,1233
30.73022,76.69758,30.78022,76.76758,12253,1483
30.73022,76.69758,30.78022,76.77758,11774,1538
30.73022,76.69758,30.78022,76.78758,12945,1571
30.73022,76.69758,30.78022,76.79758,14161,1803
30.73022,76.69758,30.78022,76.80758,16456,1920
30.73022,76.69758,30.78022,76.81758,16209,2211
30.73022,76.69758,30.78022,76.82758,16287,2232
30.73022,76.69758,30.78022,76.83758,17008,1838
30.73022,76.69758,30.79022,76.68758,13231,1464
30.73022,76.69758,30.79022,76.69758,13488,1520
30.73022,76.69758,30.79022,76.70758,11961,1331
30.73022,76.69758,30.79022,76.71758,10427,1203
30.73022,76.69758,30.79022,76.72758,11074,1410
30.73022,76.69758,30.79022,76.73758,12259,1432
30.73022,76.69758,30.79022,76.74758,11337,1290
30.73022,76.69758,30.79022,76.75758,12715,1492
30.73022,76.69758,30.79022,76.76758,12321,1502
30.73022,76.69758,30.79022,76.77758,13020,1497
30.73022,76.69758,30.79022,76.78758,15529,1779
30.73022,76.69758,30.79022,76.79758,14562,1931
30.73022,76.69758,30.79022,76.80758,16122,2146
30.73022,76.69758,30.79022,76.81758,16863,2308
30.73022,76.69758,30.79022,76.82758,16606,2247
30.73022,76.69758,30.79022,76.83758,19054,2506
30.73022,76.70758,30.68022,76.73758,6979,946
30.73022,76.70758,30.68022,76.74758,8470,1132
30.73022,76.70758,30.68022,76.75758,10006,1296
30.73022,76.70758,30.69022,76.72758,5706,838
30.73022,76.70758,30.69022,76.73758,6900,842
30.73022,76.70758,30.69022,76.74758,8259,1009
30.73022,76.70758,30.69022,76.75758,8300,971
30.73022,76.70758,30.69022,76.76758,9420,1025
30.73022,76.70758,30.70022,76.71758,4490,631
30.73022,76.70758,30.70022,76.72758,5570,675
30.73022,76.70758,30.70022,76.73758,7088,832
30.73022,76.70758,30.70022,76.74758,6720,806
30.73022,76.70758,30.70022,76.75758,7861,867
30.73022,76.70758,30.70022,76.76758,9475,1052
30.73022,76.70758,30.70022,76.77758,10288,1090
30.73022,76.70758,30.70022,76.78758,11587,1262
30.73022,76.70758,30.71022,76.70758,3199,518
30.73022,76.70758,30.71022,76.71758,2898,487
30.73022,76.70758,30.71022,76.72758,4897,652
30.73022,76.70758,30.71022,76.73758,4817,588
30.73022,76.70758,30.71022,76.74758,7318,796
30.73022,76.70758,30.71022,76.75758,8610,899
30.73022,76.70758,30.71022,76.76758,8814,990
30.73022,76.70758,30.71022,76.77758,10074,1125
30.73022,76.70758,30.71022,76.78758,11555,1348
30.73022,76.70758,30.71022,76.79758,12707,1518
30.73022,76.70758,30.72022,76.70758,1433,277
30.73022,76.70758,30.72022,76.71758,2146,325
30.73022,76.70758,30.72022,76.72758,3299,431
30.73022,76.70758,30.72022,76.73758,5566,566
30.73022,76.70758,30.72022,76.74758,6085,632
30.73022,76.70758,30.72022,76.75758,7164,785
30.73022,76.70758,30.72022,76.76758,8377,1003
30.73022,76.70758,30.72022,76.77758,10028,1132
30.73022,76.70758,30.72022,76.78758,11874,1314
30.73022,76.70758,30.72022,76.79758,12550,1390
30.73022,76.70758,30.72022,76.80758,13813,1547
30.73022,76.70758,30.72022,76.81758,16392,1711
30.73022,76.70758,30.73022,76.69758,2273,329
30.73022,76.70758,30.73022,76.70758,0,0
30.73022,76.70758,30.73022,76.71758,1774,299
30.73022,76.70758,30.73022,76.72758,3469,386
30.73022,76.70758,30.73022,76.73758,4413,563
30.73022,76.70758,30.73022,76.74758,5893,690
30.73022,76.70758,30.73022,76.75758,6923,743
30.73022,76.70758,30.73022,76.76758,8579,1000
30.73022,76.70758,30.73022,76.77758,9589,1084
30.73022,76.70758,30.73022,76.78758,11009,1306
30.73022,76.70758,30.73022,76.79758,12293,1431
30.73022,76.70758,30.73022,76.80758,13589,1568
30.73022,76.70758,30.73022,76.81758,14945,1524
30.73022,76.70758,30.73022,76.82758,18180,1865
30.73022,76.70758,30.73022,76.83758,19334,1948
30.73022,76.70758,30.74022,76.68758,3238,450
30.73022,76.70758,30.74022,76.69758,2855,486
30.73022,76.70758,30.74022,76.70758,1864,281
30.73022,76.70758,30.74022,76.71758,3595,383
30.73022,76.70758,30.74022,76.72758,3749,499
30.73022,76.70758,30.74022,76.73758,4994,592
30.73022,76.70758,30.74022,76.74758,6125,736
30.73022,76.70758,30.74022,76.75758,6894,773
30.73022,76.70758,30.74022,76.76758,8152,893
30.73022,76.70758,30.74022,76.77758,9378,1014
30.73022,76.70758,30.74022,76.78758,10724,1262
30.73022,76.70758,30.74022,76.79758,12156,1378
30.73022,76.70758,30.74022,76.80758,14054,1464
30.73022,76.70758,30.74022,76.81758,15178,1571
30.73022,76.70758,30.74022,76.82758,16219,1707
30.73022,76.70758,30.74022,76.83758,18750,2046
30.73022,76.70758,30.75022,76.68758,5464,932
30.73022,76.70758,30.75022,76.69758,5068,709
30.73022,76.70758,30.75022,76.70758,5929,786
30.73022,76.70758,30.75022,76.71758,4766,532
30.73022,76.70758,30.75022,76.72758,4429,506
30.73022,76.70758,30.75022,76.73758,4869,588
30.73022,76.70758,30.75022,76.74758,4669,712
30.73022,76.70758,30.75022,76.75758,7035,790
30.73022,76.70758,30.75022,76.76758,8200,907
30.73022,76.70758,30.75022,76.77758,9383,1044
30.73022,76.70758,30.75022,76.78758,10516,1152
30.73022,76.70758,30.75022,76.79758,12487,1325
30.73022,76.70758,30.75022,76.80758,13251,1374
30.73022,76.70758,30.75022,76.81758,14477,1545
30.73022,76.70758,30.75022,76.82758,16063,1813
30.73022,76.70758,30.75022,76.83758,16839,1845
30.73022,76.70758,30.76022,76.68758,6490,962
30.73022,76.70758,30.76022,76.69758,6888,1096
30.73022,76.70758,30.76022,76.70758,6692,905
30.73022,76.70758,30.76022,76.71758,6275,793
30.73022,76.70758,30.76022,76.72758,6128,766
30.73022,76.70758,30.76022,76.73758,5769,747
30.73022,76.70758,30.76022,76.74758,6964,920
30.73022,76.70758,30.76022,76.75758,6472,925
30.73022,76.70758,30.76022,76.76758,8806,1011
30.73022,76.70758,30.76022,76.77758,10285,1297
30.73022,76.70758,30.76022,76.78758,10966,1206
30.73022,76.70758,30.76022,76.79758,11504,1197
30.73022,76.70758,30.76022,76.80758,12941,1366
30.73022,76.70758,30.76022,76.81758,15031,1667
30.73022,76.70758,30.76022,76.82758,15822,1704
30.73022,76.70758,30.76022,76.83758,16006,1811
30.73022,76.70758,30.77022,76.68758,9073,1210
30.73022,76.70758,30.77022,76.69758,8293,1120
30.73022,76.70758,30.77022,76.70758,7726,1101
30.73022,76.70758,30.77022,76.71758,8048,1072
30.73022,76.70758,30.77022,76.72758,7070,910
30.73022,76.70758,30.77022,76.73758,8798,1107
30.73022,76.70758,30.77022,76.74758,7905,984
30.73022,76.70758,30.77022,76.75758,8265,1086
30.73022,76.70758,30.77022,76.76758,8202,1102
30.73022,76.70758,30.77022,76.77758,9213,1228
30.73022,76.70758,30.77022,76.78758,10933,1314
30.73022,76.70758,30.77022,76.79758,11451,1393
30.73022,76.70758,30.77022,76.80758,13278,1422
30.73022,76.70758,30.77022,76.81758,14217,1542
30.73022,76.70758,30.77022,76.82758,15288,1693
30.73022,76.70758,30.77022,76.83758,15288,1693
30.73022,76.70758,30.78022,76.68758,10190,1344
30.73022,76.70758,30.78022,76.69758,11693,1473
30.73022,76.70758,30.78022,76.70758,10218,1305
30.73022,76.70758,30.78022,76.71758,8853,1041
30.73022,76.70758,30.78022,76.72758,8889,1143
30.73022,76.70758,30.78022,76.73758,10559,1432
30.73022,76.70758,30.78022,76.74758,9142,1120
30.73022,76.70758,30.78022,76.75758,9463,1165
30.73022,76.70758,30.78022,76.76758,11632,1415
30.73022,76.70758,30.78022,76.77758,9891,1524
30.73022,76.70758,30.78022,76.78758,11062,1554
30.73022,76.70758,30.78022,76.79758,12585,1729
30.73022,76.70758,30.78022,76.80758,14736,1775
30.73022,76.70758,30.78022,76.81758,14477,2193
30.73022,76.70758,30.78022,76.82758,14555,2213
30.73022,76.70758,30.78022,76.83758,15288,1693
30.73022,76.70758,30.79022,76.68758,12610,1396
30.73022,76.70758,30.79022,76.69758,12867,1452
30.73022,76.70758,30.79022,76.70758,11340,1262
30.73022,76.70758,30.79022,76.71758,9806,1135
30.73022,76.70758,30.79022,76.72758,10454,1341
30.73022,76.70758,30.79022,76.73758,11638,1363
30.73022,76.70758,30.79022,76.74758,10716,1222
30.73022,76.70758,30.79022,76.75758,12094,1424
30.73022,76.70758,30.79022,76.76758,11700,1434
30.73022,76.70758,30.79022,76.77758,12399,1428
30.73022,76.70758,30.79022,76.78758,14908,1711
30.73022,76.70758,30.79022,76.79758,12680,1915
30.73022,76.70758,30.79022,76.80758,14389,2128
30.73022,76.70758,30.79022,76.81758,15130,2290
30.73022,76.70758,30.79022,76.82758,14873,2229
30.73022,76.70758,30.79022,76.83758,17321,2488
30.73022,76.71758,30.68022,76.73758,7327,976
30.73022,76.71758,30.68022,76.74758,7408,1099
30.73022,76.71758,30.68022,76.75758,8944,1264
30.73022,76.71758,30.69022,76.72758,6078,886
30.73022,76.71758,30.69022,76.73758,5838,810
30.73022,76.71758,30.69022,76.74758,7197,976
30.73022,76.71758,30.69022,76.75758,7238,938
30.73022,76.71758,30.69022,76.76758,7647,943
30.73022,76.71758,30.70022,76.71758,4908,683
30.73022,76.71758,30.70022,76.72758,4508,642
30.73022,76.71758,30.70022,76.73758,6026,799
30.73022,76.71758,30.70022,76.74758,5658,773
30.73022,76.71758,30.70022,76.75758,6088,784
30.73022,76.71758,30.70022,76.76758,7702,969
30.73022,76.71758,30.70022,76.77758,8515,1008
30.73022,76.71758,30.70022,76.78758,9814,1179
30.73022,76.71758,30.71022,76.70758,3607,638
30.73022,76.71758,30.71022,76.71758,3233,530
30.73022,76.71758,30.71022,76.72758,3835,619
30.73022,76.71758,30.71022,76.73758,3755,556
30.73022,76.71758,30.71022,76.74758,6256,763
30.73022,76.71758,30.71022,76.75758,6837,816
30.73022,76.71758,30.71022,76.76758,7041,908
30.73022,76.71758,30.71022,76.77758,8301,1042
30.73022,76.71758,30.71022,76.78758,9782,1265
30.73022,76.71758,30.71022,76.79758,10934,1435
30.73022,76.71758,30.72022,76.70758,2011,432
30.73022,76.71758,30.72022,76.71758,1931,348
30.73022,76.71758,30.72022,76.72758,2237,398
30.73022,76.71758,30.72022,76.73758,3793,483
30.73022,76.71758,30.72022,76.74758,4312,550
30.73022,76.71758,30.72022,76.75758,5391,703
30.73022,76.71758,30.72022,76.76758,6604,921
30.73022,76.71758,30.72022,76.77758,8255,1049
30.73022,76.71758,30.72022,76.78758,10101,1231
30.73022,76.71758,30.72022,76.79758,10777,1308
30.73022,76.71758,30.72022,76.80758,12040,1465
30.73022,76.71758,30.72022,76.81758,14619,1628
30.73022,76.71758,30.73022,76.69758,2866,493
30.73022,76.71758,30.73022,76.70758,1396,324
30.73022,76.71758,30.73022,76.71758,0,0
30.73022,76.71758,30.73022,76.72758,1319,249
30.73022,76.71758,30.73022,76.73758,2640,481
30.73022,76.71758,30.73022,76.74758,4120,607
30.73022,76.71758,30.73022,76.75758,5150,660
30.73022,76.71758,30.73022,76.76758,6806,918
30.73022,76.71758,30.73022,76.77758,7816,1002
30.73022,76.71758,30.73022,76.78758,9236,1224
30.73022,76.71758,30.73022,76.79758,10520,1349
30.73022,76.71758,30.73022,76.80758,11816,1486
30.73022,76.71758,30.73022,76.81758,13172,1441
30.73022,76.71758,30.73022,76.82758,16407,1782
30.73022,76.71758,30.73022,76.83758,17561,1866
30.73022,76.71758,30.74022,76.68758,4214,632
30.73022,76.71758,30.74022,76.69758,3831,668
30.73022,76.71758,30.74022,76.70758,1822,375
30.73022,76.71758,30.74022,76.71758,3050,396
30.73022,76.71758,30.74022,76.72758,2891,469
30.73022,76.71758,30.74022,76.73758,3141,506
30.73022,76.71758,30.74022,76.74758,4352,654
30.73022,76.71758,30.74022,76.75758,5121,691
30.73022,76.71758,30.74022,76.76758,6379,810
30.73022,76.71758,30.74022,76.77758,7605,931
30.73022,76.71758,30.74022,76.78758,8951,1180
30.73022,76.71758,30.74022,76.79758,10383,1295
30.73022,76.71758,30.74022,76.80758,12281,1382
30.73022,76.71758,30.74022,76.81758,13405,1488
30.73022,76.71758,30.74022,76.82758,14446,1624
30.73022,76.71758,30.74022,76.83758,16977,1963
30.73022,76.71758,30.75022,76.68758,6441,1114
30.73022,76.71758,30.75022,76.69758,6044,890
30.73022,76.71758,30.75022,76.70758,5604,822
30.73022,76.71758,30.75022,76.71758,4441,568
30.73022,76.71758,30.75022,76.72758,4104,542
30.73022,76.71758,30.75022,76.73758,4544,624
30.73022,76.71758,30.75022,76.74758,4286,580
30.73022,76.71758,30.75022,76.75758,5262,708
30.73022,76.71758,30.75022,76.76758,6427,824
30.73022,76.71758,30.75022,76.77758,7610,962
30.73022,76.71758,30.75022,76.78758,8743,1070
30.73022,76.71758,30.75022,76.79758,10714,1242
30.73022,76.71758,30.75022,76.80758,11478,1292
30.73022,76.71758,30.75022,76.81758,12704,1463
30.73022,76.71758,30.75022,76.82758,14290,1730
30.73022,76.71758,30.75022,76.83758,15066,1762
30.73022,76.71758,30.76022,76.68758,7466,1144
30.73022,76.71758,30.76022,76.69758,7553,1153
30.73022,76.71758,30.76022,76.70758,6366,942
30.73022,76.71758,30.76022,76.71758,5949,829
30.73022,76.71758,30.76022,76.72758,5803,803
30.73022,76.71758,30.76022,76.73758,5444,783
30.73022,76.71758,30.76022,76.74758,6175,879
30.73022,76.71758,30.76022,76.75758,6088,794
30.73022,76.71758,30.76022,76.76758,7033,929
30.73022,76.71758,30.76022,76.77758,8512,1215
30.73022,76.71758,30.76022,76.78758,9193,1123
30.73022,76.71758,30.76022,76.79758,9731,1115
30.73022,76.71758,30.76022,76.80758,11168,1283
30.73022,76.71758,30.76022,76.81758,13258,1585
30.73022,76.71758,30.76022,76.82758,14049,1621
30.73022,76.71758,30.76022,76.83758,14233,1728
30.73022,76.71758,30.77022,76.68758,8885,1295
30.73022,76.71758,30.77022,76.69758,7967,1156
30.73022,76.71758,30.77022,76.70758,7400,1137
30.73022,76.71758,30.77022,76.71758,7722,1108
30.73022,76.71758,30.77022,76.72758,6744,946
30.73022,76.71758,30.77022,76.73758,8009,1066
30.73022,76.71758,30.77022,76.74758,7116,943
30.73022,76.71758,30.77022,76.75758,7476,1045
30.73022,76.71758,30.77022,76.76758,7818,970
30.73022,76.71758,30.77022,76.77758,8830,1096
30.73022,76.71758,30.77022,76.78758,9160,1232
30.73022,76.71758,30.77022,76.79758,9678,1311
30.73022,76.71758,30.77022,76.80758,11505,1339
30.73022,76.71758,30.77022,76.81758,12444,1459
30.73022,76.71758,30.77022,76.82758,13515,1610
30.73022,76.71758,30.77022,76.83758,13515,1610
30.73022,76.71758,30.78022,76.68758,9726,1418
30.73022,76.71758,30.78022,76.69758,11367,1509
30.73022,76.71758,30.78022,76.70758,9892,1342
30.73022,76.71758,30.78022,76.71758,8528,1077
30.73022,76.71758,30.78022,76.72758,8564,1179
30.73022,76.71758,30.78022,76.73758,9770,1391
30.73022,76.71758,30.78022,76.74758,8353,1078
30.73022,76.71758,30.78022,76.75758,8674,1123
30.73022,76.71758,30.78022,76.76758,9868,1313
30.73022,76.71758,30.78022,76.77758,9507,1392
30.73022,76.71758,30.78022,76.78758,10678,1423
30.73022,76.71758,30.78022,76.79758,10812,1646
30.73022,76.71758,30.78022,76.80758,12963,1693
30.73022,76.71758,30.78022,76.81758,13942,2063
30.73022,76.71758,30.78022,76.82758,14021,2084
30.73022,76.71758,30.78022,76.83758,13515,1610
30.73022,76.71758,30.79022,76.68758,12285,1432
30.73022,76.71758,30.79022,76.69758,12542,1488
30.73022,76.71758,30.79022,76.70758,11014,1298
30.73022,76.71758,30.79022,76.71758,9481,1171
30.73022,76.71758,30.79022,76.72758,10128,1377
30.73022,76.71758,30.79022,76.73758,10849,1322
30.73022,76.71758,30.79022,76.74758,9927,1180
30.73022,76.71758,30.79022,76.75758,11305,1382
30.73022,76.71758,30.79022,76.76758,10911,1392
30.73022,76.71758,30.79022,76.77758,11610,1387
30.73022,76.71758,30.79022,76.78758,14119,1670
30.73022,76.71758,30.79022,76.79758,12296,1783
30.73022,76.71758,30.79022,76.80758,13855,1998
30.73022,76.71758,30.79022,76.81758,14596,2160
30.73022,76.71758,30.79022,76.82758,14339,2099
30.73022,76.71758,30.79022,76.83758,16787,2358
30.73022,76.72758,30.68022,76.73758,8252,902
30.73022,76.72758,30.68022,76.74758,7832,930
30.73022,76.72758,30.68022,76.75758,8022,1038
30.73022,76.72758,30.69022,76.72758,7003,811
30.73022,76.72758,30.69022,76.73758,6763,731
30.73022,76.72758,30.69022,76.74758,6330,791
30.73022,76.72758,30.69022,76.75758,6394,746
30.73022,76.72758,30.69022,76.76758,6328,693
30.73022,76.72758,30.70022,76.71758,5256,619
30.73022,76.72758,30.70022,76.72758,5394,565
30.73022,76.72758,30.70022,76.73758,5626,588
30.73022,76.72758,30.70022,76.74758,4953,592
30.73022,76.72758,30.70022,76.75758,4768,535
30.73022,76.72758,30.70022,76.76758,6382,720
30.73022,76.72758,30.70022,76.77758,7196,758
30.73022,76.72758,30.70022,76.78758,8495,929
30.73022,76.72758,30.71022,76.70758,3954,574
30.73022,76.72758,30.71022,76.71758,3581,466
30.73022,76.72758,30.71022,76.72758,4721,542
30.73022,76.72758,30.71022,76.73758,3850,366
30.73022,76.72758,30.71022,76.74758,4367,474
30.73022,76.72758,30.71022,76.75758,5518,566
30.73022,76.72758,30.71022,76.76758,5722,658
30.73022,76.72758,30.71022,76.77758,6982,793
30.73022,76.72758,30.71022,76.78758,8463,1015
30.73022,76.72758,30.71022,76.79758,9615,1185
30.73022,76.72758,30.72022,76.70758,3167,449
30.73022,76.72758,30.72022,76.71758,2278,284
30.73022,76.72758,30.72022,76.72758,1904,304
30.73022,76.72758,30.72022,76.73758,2474,234
30.73022,76.72758,30.72022,76.74758,2993,300
30.73022,76.72758,30.72022,76.75758,4072,453
30.73022,76.72758,30.72022,76.76758,5284,671
30.73022,76.72758,30.72022,76.77758,6935,799
30.73022,76.72758,30.72022,76.78758,8782,981
30.73022,76.72758,30.72022,76.79758,9458,1058
30.73022,76.72758,30.72022,76.80758,10721,1215
30.73022,76.72758,30.72022,76.81758,13300,1379
30.73022,76.72758,30.73022,76.69758,4632,568
30.73022,76.72758,30.73022,76.70758,2317,357
30.73022,76.72758,30.73022,76.71758,1251,214
30.73022,76.72758,30.73022,76.72758,0,0
30.73022,76.72758,30.73022,76.73758,1321,231
30.73022,76.72758,30.73022,76.74758,2801,358
30.73022,76.72758,30.73022,76.75758,3830,410
30.73022,76.72758,30.73022,76.76758,5486,668
30.73022,76.72758,30.73022,76.77758,6497,752
30.73022,76.72758,30.73022,76.78758,7917,974
30.73022,76.72758,30.73022,76.79758,9200,1099
30.73022,76.72758,30.73022,76.80758,10497,1236
30.73022,76.72758,30.73022,76.81758,11853,1191
30.73022,76.72758,30.73022,76.82758,15088,1533
30.73022,76.72758,30.73022,76.83758,16242,1616
30.73022,76.72758,30.74022,76.68758,5135,665
30.73022,76.72758,30.74022,76.69758,4752,701
30.73022,76.72758,30.74022,76.70758,4025,418
30.73022,76.72758,30.74022,76.71758,2468,203
30.73022,76.72758,30.74022,76.72758,2299,278
30.73022,76.72758,30.74022,76.73758,1902,260
30.73022,76.72758,30.74022,76.74758,3033,404
30.73022,76.72758,30.74022,76.75758,3802,441
30.73022,76.72758,30.74022,76.76758,5060,560
30.73022,76.72758,30.74022,76.77758,6286,682
30.73022,76.72758,30.74022,76.78758,7631,930
30.73022,76.72758,30.74022,76.79758,9063,1045
30.73022,76.72758,30.74022,76.80758,10961,1132
30.73022,76.72758,30.74022,76.81758,12086,1239
30.73022,76.72758,30.74022,76.82758,13127,1374
30.73022,76.72758,30.74022,76.83758,15658,1714
30.73022,76.72758,30.75022,76.68758,7362,1147
30.73022,76.72758,30.75022,76.69758,5900,823
30.73022,76.72758,30.75022,76.70758,5022,629
30.73022,76.72758,30.75022,76.71758,3859,375
30.73022,76.72758,30.75022,76.72758,3522,349
30.73022,76.72758,30.75022,76.73758,3961,431
30.73022,76.72758,30.75022,76.74758,3693,389
30.73022,76.72758,30.75022,76.75758,3942,458
30.73022,76.72758,30.75022,76.76758,5108,574
30.73022,76.72758,30.75022,76.77758,6290,712
30.73022,76.72758,30.75022,76.78758,7424,820
30.73022,76.72758,30.75022,76.79758,9395,993
30.73022,76.72758,30.75022,76.80758,10159,1042
30.73022,76.72758,30.75022,76.81758,11385,1213
30.73022,76.72758,30.75022,76.82758,12971,1480
30.73022,76.72758,30.75022,76.83758,13747,1513
30.73022,76.72758,30.76022,76.68758,8353,1143
30.73022,76.72758,30.76022,76.69758,6971,960
30.73022,76.72758,30.76022,76.70758,5784,749
30.73022,76.72758,30.76022,76.71758,5367,636
30.73022,76.72758,30.76022,76.72758,5221,610
30.73022,76.72758,30.76022,76.73758,4862,590
30.73022,76.72758,30.76022,76.74758,5583,688
30.73022,76.72758,30.76022,76.75758,5515,613
30.73022,76.72758,30.76022,76.76758,5714,679
30.73022,76.72758,30.76022,76.77758,7192,965
30.73022,76.72758,30.76022,76.78758,7873,873
30.73022,76.72758,30.76022,76.79758,8412,865
30.73022,76.72758,30.76022,76.80758,9849,1033
30.73022,76.72758,30.76022,76.81758,11939,1335
30.73022,76.72758,30.76022,76.82758,12730,1372
30.73022,76.72758,30.76022,76.83758,12914,1479
30.73022,76.72758,30.77022,76.68758,8303,1102
30.73022,76.72758,30.77022,76.69758,7385,963
30.73022,76.72758,30.77022,76.70758,6818,944
30.73022,76.72758,30.77022,76.71758,7140,915
30.73022,76.72758,30.77022,76.72758,6162,753
30.73022,76.72758,30.77022,76.73758,7417,874
30.73022,76.72758,30.77022,76.74758,6524,751
30.73022,76.72758,30.77022,76.75758,6884,853
30.73022,76.72758,30.77022,76.76758,7245,789
30.73022,76.72758,30.77022,76.77758,8257,915
30.73022,76.72758,30.77022,76.78758,7841,982
30.73022,76.72758,30.77022,76.79758,8359,1061
30.73022,76.72758,30.77022,76.80758,10185,1090
30.73022,76.72758,30.77022,76.81758,11124,1210
30.73022,76.72758,30.77022,76.82758,12196,1361
30.73022,76.72758,30.77022,76.83758,12196,1361
30.73022,76.72758,30.78022,76.68758,9144,1225
30.73022,76.72758,30.78022,76.69758,10785,1316
30.73022,76.72758,30.78022,76.70758,9310,1149
30.73022,76.72758,30.78022,76.71758,7946,884
30.73022,76.72758,30.78022,76.72758,7982,986
30.73022,76.72758,30.78022,76.73758,9178,1199
30.73022,76.72758,30.78022,76.74758,7761,887
30.73022,76.72758,30.78022,76.75758,8082,932
30.73022,76.72758,30.78022,76.76758,9296,1132
30.73022,76.72758,30.78022,76.77758,8935,1211
30.73022,76.72758,30.78022,76.78758,10106,1242
30.73022,76.72758,30.78022,76.79758,9493,1397
30.73022,76.72758,30.78022,76.80758,11644,1443
30.73022,76.72758,30.78022,76.81758,11384,1861
30.73022,76.72758,30.78022,76.82758,11463,1881
30.73022,76.72758,30.78022,76.83758,12196,1361
30.73022,76.72758,30.79022,76.68758,11703,1239
30.73022,76.72758,30.79022,76.69758,11960,1295
30.73022,76.72758,30.79022,76.70758,10432,1105
30.73022,76.72758,30.79022,76.71758,8899,978
30.73022,76.72758,30.79022,76.72758,9546,1184
30.73022,76.72758,30.79022,76.73758,10257,1130
30.73022,76.72758,30.79022,76.74758,9335,989
30.73022,76.72758,30.79022,76.75758,10713,1191
30.73022,76.72758,30.79022,76.76758,10319,1201
30.73022,76.72758,30.79022,76.77758,11018,1196
30.73022,76.72758,30.79022,76.78758,13526,1478
30.73022,76.72758,30.79022,76.79758,11723,1602
30.73022,76.72758,30.79022,76.80758,11297,1795
30.73022,76.72758,30.79022,76.81758,12038,1958
30.73022,76.72758,30.79022,76.82758,11781,1897
30.73022,76.72758,30.79022,76.83758,14229,2156
30.73022,76.73758,30.68022,76.73758,8437,997
30.73022,76.73758,30.68022,76.74758,8017,1025
30.73022,76.73758,30.68022,76.75758,8206,1133
30.73022,76.73758,30.69022,76.72758,7188,906
30.73022,76.73758,30.69022,76.73758,6948,826
30.73022,76.73758,30.69022,76.74758,6514,886
30.73022,76.73758,30.69022,76.75758,6579,841
30.73022,76.73758,30.69022,76.76758,6512,788
30.73022,76.73758,30.70022,76.71758,5676,730
30.73022,76.73758,30.70022,76.72758,5579,660
30.73022,76.73758,30.70022,76.73758,5810,683
30.73022,76.73758,30.70022,76.74758,5138,687
30.73022,76.73758,30.70022,76.75758,4953,630
30.73022,76.73758,30.70022,76.76758,6567,815
30.73022,76.73758,30.70022,76.77758,6243,755
30.73022,76.73758,30.70022,76.78758,7542,926
30.73022,76.73758,30.71022,76.70758,5175,722
30.73022,76.73758,30.71022,76.71758,4000,577
30.73022,76.73758,30.71022,76.72758,4906,637
30.73022,76.73758,30.71022,76.73758,4034,461
30.73022,76.73758,30.71022,76.74758,4551,569
30.73022,76.73758,30.71022,76.75758,4565,563
30.73022,76.73758,30.71022,76.76758,4769,655
30.73022,76.73758,30.71022,76.77758,6029,790
30.73022,76.73758,30.71022,76.78758,7510,1012
30.73022,76.73758,30.71022,76.79758,8662,1182
30.73022,76.73758,30.72022,76.70758,4798,684
30.73022,76.73758,30.72022,76.71758,3684,505
30.73022,76.73758,30.72022,76.72758,2697,443
30.73022,76.73758,30.72022,76.73758,2659,329
30.73022,76.73758,30.72022,76.74758,1919,319
30.73022,76.73758,30.72022,76.75758,3119,450
30.73022,76.73758,30.72022,76.76758,4332,668
30.73022,76.73758,30.72022,76.77758,5982,796
30.73022,76.73758,30.72022,76.78758,7829,978
30.73022,76.73758,30.72022,76.79758,8505,1055
30.73022,76.73758,30.72022,76.80758,9768,1212
30.73022,76.73758,30.72022,76.81758,12347,1376
30.73022,76.73758,30.73022,76.69758,6262,803
30.73022,76.73758,30.73022,76.70758,5705,653
30.73022,76.73758,30.73022,76.71758,3284,507
30.73022,76.73758,30.73022,76.72758,2034,293
30.73022,76.73758,30.73022,76.73758,0,0
30.73022,76.73758,30.73022,76.74758,1848,354
30.73022,76.73758,30.73022,76.75758,2878,407
30.73022,76.73758,30.73022,76.76758,4534,665
30.73022,76.73758,30.73022,76.77758,5544,749
30.73022,76.73758,30.73022,76.78758,6964,971
30.73022,76.73758,30.73022,76.79758,8248,1096
30.73022,76.73758,30.73022,76.80758,9544,1233
30.73022,76.73758,30.73022,76.81758,10900,1188
30.73022,76.73758,30.73022,76.82758,14135,1530
30.73022,76.73758,30.73022,76.83758,15289,1613
30.73022,76.73758,30.74022,76.68758,7820,891
30.73022,76.73758,30.74022,76.69758,7436,927
30.73022,76.73758,30.74022,76.70758,5427,634
30.73022,76.73758,30.74022,76.71758,3870,419
30.73022,76.73758,30.74022,76.72758,1971,458
30.73022,76.73758,30.74022,76.73758,1423,323
30.73022,76.73758,30.74022,76.74758,1963,437
30.73022,76.73758,30.74022,76.75758,3306,493
30.73022,76.73758,30.74022,76.76758,4107,557
30.73022,76.73758,30.74022,76.77758,5333,679
30.73022,76.73758,30.74022,76.78758,6679,927
30.73022,76.73758,30.74022,76.79758,8110,1042
30.73022,76.73758,30.74022,76.80758,10009,1129
30.73022,76.73758,30.74022,76.81758,11133,1236
30.73022,76.73758,30.74022,76.82758,12174,1371
30.73022,76.73758,30.74022,76.83758,14705,1711
30.73022,76.73758,30.75022,76.68758,10046,1373
30.73022,76.73758,30.75022,76.69758,7303,1039
30.73022,76.73758,30.75022,76.70758,6424,845
30.73022,76.73758,30.75022,76.71758,5261,591
30.73022,76.73758,30.75022,76.72758,4924,565
30.73022,76.73758,30.75022,76.73758,3438,568
